,id,date,price,floors,zipcode
301,3260800030,2014-08-11,335000.0,2.0,98003
302,2747100024,2014-06-19,576000.0,1.0,98117
303,5104530560,2015-04-01,208633.0,2.0,98038
304,4330600350,2015-01-15,315000.0,1.0,98166
305,5016001535,2015-02-17,725000.0,1.0,98112
306,7280300196,2015-04-03,550000.0,1.0,98177
307,8651520400,2014-06-12,610750.0,2.0,98074
308,7171200445,2015-02-28,550700.0,1.5,98105
309,3204800200,2015-01-08,665000.0,2.0,98056
310,3416600800,2015-02-09,834000.0,1.5,98144
311,7994700030,2014-10-23,201000.0,1.5,98065
312,1860600135,2014-05-02,2384000.0,2.0,98119
313,4139480200,2014-06-18,1384000.0,1.0,98006
314,4139480200,2014-12-09,1400000.0,1.0,98006
315,1328320800,2014-11-05,305000.0,1.0,98058
316,7771300125,2015-04-08,487000.0,1.0,98133
317,3422059208,2015-05-11,390000.0,1.0,98042
318,9521101455,2014-07-23,548000.0,1.0,98103
319,4337000335,2014-11-22,268750.0,1.0,98166
320,325059286,2014-05-13,819900.0,2.0,98052
321,2597650240,2014-10-23,520000.0,2.0,98027
322,3353400435,2014-07-21,230000.0,1.0,98001
323,7972000240,2015-02-02,240000.0,1.0,98023
324,7520000520,2014-09-05,232000.0,1.0,98146
325,7520000520,2015-03-11,240500.0,1.0,98146
326,3530210260,2014-10-27,274975.0,2.0,98077
327,1959700550,2014-09-05,740000.0,1.5,98102
328,1665400045,2015-04-28,186375.0,1.0,98166
329,9542850320,2014-07-25,790000.0,1.0,98005
330,3179100060,2014-09-16,880000.0,2.0,98105
331,2946001550,2015-04-16,279000.0,2.0,98198
332,8078490390,2014-07-29,295000.0,1.0,98022
333,9550201550,2015-04-08,640000.0,1.0,98103
334,191100045,2014-07-03,940000.0,2.0,98040
335,5009600070,2014-10-07,260000.0,2.0,98038
336,200350070,2014-06-02,559900.0,1.0,98072
337,2877103726,2014-07-22,791500.0,1.5,98103
338,405100295,2014-08-26,265000.0,1.0,98133
339,4268200055,2015-05-01,245000.0,1.0,98178
340,3126069068,2015-04-24,485000.0,2.0,98052
341,1115300070,2014-11-06,684000.0,2.0,98059
342,6414100671,2014-09-09,425000.0,1.0,98125
343,7004200060,2014-10-17,309600.0,1.0,98070
344,7852110140,2014-07-18,552250.0,2.0,98065
345,3969300030,2014-07-23,165000.0,1.0,98178
346,3969300030,2014-12-29,239900.0,1.0,98178
347,4048400070,2014-12-05,320000.0,1.0,98059
348,808000070,2014-10-21,206600.0,1.0,98030
349,7374200030,2015-04-16,387000.0,1.0,98155
350,7325600160,2014-06-04,299000.0,1.0,98014
351,2757000030,2014-09-22,855000.0,2.0,98040
352,616000140,2015-01-26,315000.0,1.0,98166
353,3363900111,2014-12-03,437500.0,1.0,98103
354,9262800171,2015-03-24,252000.0,1.0,98001
355,6607000126,2014-06-04,375000.0,1.0,98118
356,5416510830,2014-08-06,300000.0,2.0,98038
357,2201500030,2014-10-06,420000.0,1.5,98006
358,325059171,2014-05-05,900000.0,1.0,98033
359,952003285,2014-08-05,679900.0,2.0,98116
360,3211290370,2014-06-05,463000.0,2.0,98053
361,1072010350,2014-08-28,380000.0,2.0,98059
362,8856950070,2014-12-10,329500.0,2.0,98038
363,925059078,2014-08-19,604950.0,1.0,98033
364,7855801090,2014-09-17,795000.0,1.0,98006
365,723099065,2015-01-30,465000.0,2.0,98045
366,6116500075,2015-03-26,673000.0,2.0,98166
367,1118500030,2014-10-01,810000.0,2.0,98074
368,424069250,2015-04-23,785000.0,1.0,98075
369,3291800710,2014-11-20,338000.0,1.0,98056
370,6838700060,2014-12-04,280000.0,2.0,98056
371,2231500030,2014-10-01,315000.0,1.0,98133
372,2231500030,2015-03-24,530000.0,1.0,98133
373,7683900200,2014-12-23,380000.0,2.0,98023
374,8155830060,2014-08-11,297000.0,2.0,98056
375,98020310,2014-05-20,730000.0,2.0,98075
376,9423400140,2014-06-09,450000.0,1.0,98125
377,1545804860,2014-10-27,275000.0,1.0,98038
378,2883200160,2015-04-29,595000.0,2.0,98115
379,7132300695,2015-04-21,435000.0,1.5,98144
380,1726059053,2014-09-16,270000.0,1.0,98011
381,624111000,2014-08-05,950000.0,2.0,98077
382,808300310,2015-03-13,389000.0,2.0,98019
383,8563040160,2015-01-21,560000.0,1.0,98052
384,713500030,2014-07-28,1350000.0,2.0,98006
385,8651600160,2014-11-11,799000.0,2.0,98040
386,9517200030,2014-06-25,365500.0,1.0,98072
387,2460700700,2014-05-15,252350.0,1.0,98058
388,1223039290,2014-09-05,403950.0,2.0,98146
389,2890100060,2014-08-01,385000.0,1.0,98177
390,7972600860,2014-12-10,345000.0,1.5,98106
391,8857320070,2014-09-17,490000.0,2.0,98008
392,4047200695,2014-06-18,330000.0,2.0,98019
393,1653500070,2014-05-12,927000.0,2.0,98004
394,1923000030,2014-07-28,1118000.0,2.0,98040
395,3649100320,2015-04-30,330000.0,1.0,98028
396,7375300160,2015-03-09,530000.0,1.0,98008
397,5175800060,2014-06-23,365000.0,1.0,98006
398,1604601375,2014-06-19,378750.0,1.5,98118
399,2473251090,2014-06-19,269900.0,1.5,98058
400,9126100861,2015-03-06,557000.0,2.0,98122
401,3420069065,2014-08-25,360000.0,1.0,98022
402,6021501685,2015-04-22,352000.0,1.0,98117
403,1151100070,2015-02-24,437000.0,2.0,98045
404,8856950240,2014-06-18,322500.0,2.0,98038
405,9385200055,2014-09-12,650000.0,2.0,98116
406,7821200390,2014-08-06,450000.0,3.0,98103
407,8078520310,2015-04-17,278500.0,1.0,98092
408,1565950030,2015-04-27,364950.0,2.0,98055
409,1560930070,2014-09-11,840000.0,1.0,98038
410,6700400140,2015-03-18,268000.0,2.0,98031
411,2422029094,2014-07-16,517534.0,1.0,98070
412,1774220160,2014-11-04,632925.0,2.0,98077
413,1525200060,2014-07-23,577500.0,2.0,98034
414,1678400105,2015-02-12,339000.0,1.5,98178
415,3426059070,2014-09-09,570000.0,1.0,98052
416,824079032,2014-06-26,563500.0,1.0,98024
417,2697100140,2015-01-05,423000.0,1.0,98133
418,8724300030,2014-12-23,355000.0,2.0,98019
419,8678500060,2014-07-10,1550000.0,2.0,98024
420,625049299,2014-12-03,482000.0,1.0,98103
421,6073200075,2014-07-30,625000.0,1.0,98006
422,6388900710,2014-12-19,538000.0,2.0,98056
423,1442860160,2015-01-07,380000.0,2.0,98058
424,7942600310,2014-07-17,375000.0,1.0,98122
425,1545808560,2015-04-03,245000.0,1.0,98038
426,936000060,2014-11-14,310000.0,1.0,98166
427,9808650060,2015-02-25,1300000.0,1.0,98004
428,3754700160,2014-05-06,397000.0,1.0,98034
429,305500140,2015-05-12,365000.0,2.0,98058
430,5468750060,2014-10-28,328500.0,2.0,98042
431,2944010240,2014-09-08,988000.0,2.0,98052
432,3454000060,2014-07-22,1000000.0,1.5,98103
433,646910160,2014-09-03,237000.0,2.0,98055
434,8564950390,2014-09-19,525000.0,2.0,98011
435,2268400350,2014-09-16,749000.0,1.0,98006
436,7504101040,2014-08-21,722500.0,2.0,98074
437,11500890,2015-03-12,843000.0,2.0,98052
438,9528102772,2014-07-08,438000.0,3.0,98115
439,284000223,2014-09-16,578000.0,1.0,98146
440,3353401710,2014-09-23,227950.0,1.0,98001
441,8159610030,2014-07-22,196000.0,2.0,98001
442,3179100435,2014-07-15,641000.0,1.0,98105
443,822079033,2015-04-22,350000.0,1.0,98038
444,8857600960,2014-08-19,205000.0,1.0,98032
445,1774000200,2014-12-02,400000.0,1.0,98072
446,2024069128,2014-11-10,1030000.0,1.0,98027
447,1049010390,2015-03-19,505000.0,1.0,98034
448,7905370390,2014-10-09,475000.0,1.0,98034
449,4140090240,2014-11-05,520000.0,1.0,98028
450,4055700030,2015-05-02,1450000.0,2.0,98034
451,3775300030,2014-12-31,333500.0,1.0,98011
452,2525300030,2015-02-22,232000.0,1.0,98038
453,1324059104,2015-04-21,691100.0,1.0,98006
454,2287000030,2014-10-14,811000.0,1.0,98040
455,7702010030,2014-05-20,551000.0,2.0,98028
456,1529200340,2015-01-08,496500.0,2.0,98072
457,2122039094,2014-11-26,705000.0,2.0,98070
458,1742800030,2014-06-12,578000.0,1.0,98055
459,1796360350,2015-01-28,255000.0,1.0,98042
460,6154500070,2014-06-26,1050000.0,2.0,98006
461,1843100340,2015-03-05,348000.0,2.0,98042
462,8944290160,2014-11-04,230000.0,2.0,98031
463,4166600473,2014-12-09,359500.0,2.0,98023
464,7282300125,2014-11-12,330000.0,1.0,98133
465,8658300340,2014-05-23,80000.0,1.0,98014
466,2419600075,2014-12-01,465000.0,1.0,98133
467,2621760350,2014-10-15,325000.0,2.0,98042
468,1723049270,2015-01-07,340500.0,1.0,98168
469,4123840310,2015-01-06,342500.0,2.0,98038
470,2172000075,2014-06-23,290900.0,2.0,98178
471,8651611170,2015-02-13,868700.0,2.0,98074
472,8820902200,2014-11-13,1199000.0,2.0,98125
473,8651610890,2014-10-14,1150000.0,2.0,98074
474,1853080570,2014-08-11,859900.0,2.0,98074
475,3629920030,2014-08-08,520000.0,2.0,98029
476,1604602050,2014-07-11,460000.0,2.0,98118
477,6844700810,2014-09-01,438924.0,1.0,98115
478,66000070,2015-04-06,315000.0,1.0,98126
479,6665800030,2014-07-18,590000.0,1.0,98033
480,2205700350,2014-11-04,378500.0,1.0,98006
481,5466000030,2014-06-03,328500.0,2.0,98042
482,6189200125,2015-03-25,849950.0,2.0,98005
483,9169600135,2014-10-27,525000.0,1.0,98136
484,2625069070,2015-04-10,1385000.0,2.5,98074
485,8732131090,2015-04-28,295000.0,1.0,98023
486,9286000240,2014-07-11,1067000.0,2.0,98006
487,1895000260,2014-07-21,207950.0,1.0,98118
488,8691370400,2014-12-16,699900.0,2.0,98075
489,5423010350,2015-02-10,1280000.0,2.0,98027
490,8562501040,2014-11-20,452000.0,1.0,98052
491,2475200140,2015-02-05,370000.0,1.0,98055
492,7942100310,2015-01-27,232000.0,1.0,98042
493,3760000030,2014-10-30,669950.0,2.0,98034
494,1727500340,2014-06-14,397500.0,1.0,98034
495,9828702519,2014-05-12,490000.0,2.0,98112
496,4432600075,2015-01-28,725000.0,2.0,98116
497,7806300030,2014-09-17,299000.0,1.0,98032
498,9274202270,2014-08-18,625000.0,1.5,98116
499,7852030960,2014-11-06,437500.0,2.0,98065
500,7852170140,2015-05-10,650000.0,2.0,98065
501,7518503335,2014-05-19,475000.0,1.0,98117
502,5467900070,2014-05-02,342000.0,1.0,98042
503,1245002952,2014-10-15,1197350.0,2.0,98033
504,8906200070,2015-02-10,280000.0,1.0,98055
505,5379805885,2014-05-21,240000.0,1.0,98188
506,2769600560,2014-05-27,529000.0,1.5,98107
507,9238901420,2015-02-02,442000.0,1.0,98136
508,5113400431,2014-05-08,615000.0,1.0,98119
509,3885805665,2014-06-12,1485000.0,2.0,98033
510,8121200810,2015-05-05,585000.0,1.0,98052
511,5126310400,2015-03-05,480000.0,2.0,98059
512,7322910030,2014-07-21,1095000.0,2.0,98053
513,2827100070,2014-11-05,290000.0,1.5,98133
514,9276201895,2014-08-20,615000.0,1.0,98116
515,4402700070,2015-03-11,300000.0,1.0,98133
516,1922059046,2014-10-29,308000.0,1.5,98030
517,925059288,2015-05-07,750000.0,2.0,98033
518,4386700135,2014-11-14,2250000.0,2.5,98112
519,1923069078,2014-08-05,890000.0,2.0,98059
520,1432400335,2015-03-25,288000.0,1.0,98058
521,1180003090,2014-09-06,190000.0,1.0,98178
522,726049331,2015-03-26,515000.0,1.0,98133
523,3340401555,2014-11-05,235000.0,1.0,98055
524,7453000070,2014-08-18,275000.0,1.0,98126
525,4348800030,2014-11-21,727500.0,1.0,98004
526,7202331420,2014-06-20,650000.0,2.0,98053
527,3225079035,2014-06-18,1600000.0,2.0,98024
528,6381500700,2014-11-05,365000.0,1.5,98125
529,339500160,2014-10-08,662000.0,1.0,98052
530,1545807610,2015-04-29,270500.0,1.0,98038
531,1843200240,2015-05-05,200000.0,2.0,98092
532,4403600270,2015-02-24,970000.0,2.0,98075
533,2008200060,2014-06-24,160000.0,1.0,98198
534,1521069070,2015-02-18,204000.0,1.0,98010
535,2459500310,2015-02-18,358000.0,2.0,98058
536,6204420070,2015-05-01,452000.0,1.0,98011
